,name,geometry,lat,lon
1224,,"POLYGON ((9.1646006 45.4611134, 9.1654913 45.460633, 9.1655874 45.4607206, 9.1646966 45.461201, 9.1646006 45.4611134))",9.1646006,45.4611134
1225,,"POLYGON ((9.1666908 45.4599975, 9.1667929 45.4600772, 9.1674159 45.4596839, 9.1673134 45.4596039, 9.1666908 45.4599975))",9.1666908,45.4599975
1226,,"POLYGON ((9.1738161 45.528636, 9.1738173 45.5286055, 9.1740014 45.5286037, 9.1739766 45.5286377, 9.1738161 45.528636))",9.1738161,45.528636
1227,,"POLYGON ((9.1819159 45.4883235, 9.1819602 45.4881913, 9.1822221 45.4882345, 9.1821777 45.4883667, 9.1819159 45.4883235))",9.1819159,45.4883235
1228,,"POLYGON ((9.1826477 45.4908888, 9.1826614 45.4907099, 9.1826457 45.4905763, 9.1825867 45.4905431, 9.182564 45.4905098, 9.1824711 45.4905066, 9.1824462 45.4908815, 9.1826477 45.4908888))",9.1826477,45.4908888
1229,,"POLYGON ((9.120418 45.514143, 9.1221519 45.5137141, 9.1220673 45.5135463, 9.1203334 45.5139752, 9.120418 45.514143))",9.120418,45.514143
1230,,"POLYGON ((9.189052 45.4800306, 9.188999 45.4799979, 9.1893587 45.4799495, 9.1893827 45.4799793, 9.1893988 45.4799855, 9.189052 45.4800306))",9.189052,45.4800306
1231,,"POLYGON ((9.1876053 45.4802467, 9.188771 45.4800756, 9.1887469 45.4800114, 9.1875796 45.480204, 9.1876053 45.4802467))",9.1876053,45.4802467
1232,,"POLYGON ((9.1967135 45.490425, 9.196773 45.4904027, 9.1968827 45.4905446, 9.1968219 45.4905674, 9.1967135 45.490425))",9.1967135,45.490425
1233,,"POLYGON ((9.2427783 45.5087545, 9.2420785 45.5086006, 9.2426003 45.5073815, 9.2432914 45.5077022, 9.2427783 45.5087545))",9.2427783,45.5087545
1234,Maciachini,"POLYGON ((9.1880871 45.4977549, 9.1881794 45.4977309, 9.1882664 45.4977087, 9.1885873 45.4978601, 9.188427 45.4982166, 9.1874145 45.4982076, 9.1872922 45.4979549, 9.1880871 45.4977549))",9.1880871,45.4977549
1235,,"POLYGON ((9.2104829 45.5255242, 9.2108404 45.5261329, 9.2109812 45.5260968, 9.2110735 45.5260754, 9.2106988 45.5253836, 9.2106115 45.525453, 9.2104829 45.5255242))",9.2104829,45.5255242
1236,,"POLYGON ((9.2110004 45.5264412, 9.2111045 45.5266413, 9.21127 45.5266, 9.2111606 45.5264027, 9.2110004 45.5264412))",9.2110004,45.5264412
1237,,"POLYGON ((9.0879693 45.4776291, 9.0879116 45.4776049, 9.0876237 45.4774844, 9.0878291 45.477243, 9.0880677 45.4773428, 9.0881226 45.4773658, 9.0881748 45.4773877, 9.0880962 45.4774801, 9.0879693 45.4776291))",9.0879693,45.4776291
1238,,"POLYGON ((9.0890485 45.4771542, 9.0890487 45.4771301, 9.0890497 45.4769944, 9.088527 45.4769921, 9.0883857 45.4771496, 9.0890485 45.4771542))",9.0890485,45.4771542
1239,,"POLYGON ((9.1211296 45.4945136, 9.1210919 45.4943708, 9.1204921 45.4944488, 9.1205298 45.4945915, 9.1211296 45.4945136))",9.1211296,45.4945136
1240,,"POLYGON ((9.1710835 45.4151373, 9.1710471 45.4148865, 9.1715056 45.4148538, 9.171542 45.4151046, 9.1710835 45.4151373))",9.1710835,45.4151373
1241,,"POLYGON ((9.1735769 45.4149026, 9.1735415 45.4146703, 9.1728311 45.4147237, 9.1728665 45.414956, 9.1735769 45.4149026))",9.1735769,45.4149026
1242,,"POLYGON ((9.1736765 45.4151731, 9.1736632 45.4150804, 9.1728346 45.4151389, 9.1728479 45.4152315, 9.1736765 45.4151731))",9.1736765,45.4151731
1243,,"POLYGON ((9.1707307 45.4170558, 9.1707128 45.4168135, 9.170537 45.4167815, 9.1704083 45.4167952, 9.1703285 45.4167952, 9.1702194 45.4167895, 9.1696837 45.4167312, 9.1697545 45.4170919, 9.1697651 45.4171461, 9.1707307 45.4170558))",9.1707307,45.4170558
1244,,"POLYGON ((9.1752654 45.4194182, 9.175117 45.4194264, 9.175014 45.4186661, 9.1751604 45.4186554, 9.1752654 45.4194182))",9.1752654,45.4194182
1245,,"POLYGON ((9.1750743 45.41815, 9.1746493 45.4181812, 9.1746899 45.4184264, 9.175106 45.4183968, 9.1750743 45.41815))",9.1750743,45.41815
1246,,"POLYGON ((9.2533711 45.4474495, 9.2534307 45.4474907, 9.2535807 45.4473786, 9.2536921 45.4473906, 9.253751 45.4473478, 9.2542945 45.4469303, 9.2542519 45.4467987, 9.2533711 45.4474495))",9.2533711,45.4474495
1247,,"POLYGON ((9.1783808 45.4271252, 9.1783238 45.4271302, 9.1781759 45.4271265, 9.1781558 45.426861, 9.1781384 45.4268093, 9.1781142 45.4267622, 9.1780941 45.4267095, 9.1781008 45.4266493, 9.1782895 45.4265896, 9.1787139 45.4268627, 9.1783808 45.4271252))",9.1783808,45.4271252
1248,,"POLYGON ((9.1792484 45.4249628, 9.1790853 45.4249739, 9.178136 45.4250381, 9.1779298 45.425052, 9.1785128 45.4245194, 9.1792484 45.4249628))",9.1792484,45.4249628
1249,,"POLYGON ((9.1715049 45.5336549, 9.1724107 45.5335644, 9.1724016 45.5335043, 9.1723957 45.53344, 9.1714856 45.5334865, 9.1715049 45.5336549))",9.1715049,45.5336549
1250,,"POLYGON ((9.2435648 45.4890916, 9.2436051 45.4889667, 9.2434987 45.4889495, 9.2434268 45.4889405, 9.2433434 45.4889374, 9.2432615 45.4889405, 9.2431882 45.4889505, 9.2430358 45.4889838, 9.2430771 45.489078, 9.2432716 45.4890352, 9.2433679 45.4890422, 9.2433636 45.4890674, 9.2435648 45.4890916))",9.2435648,45.4890916
1251,,"POLYGON ((9.2373675 45.4833241, 9.2371602 45.4832755, 9.2370504 45.4832497, 9.2370881 45.4831641, 9.2372657 45.4831151, 9.2373076 45.4829778, 9.2373218 45.4827809, 9.2374238 45.4827959, 9.2375708 45.4828175, 9.2375049 45.4830286, 9.2373675 45.4833241))",9.2373675,45.4833241
1252,,"POLYGON ((9.2053308 45.5121115, 9.2051617 45.5121606, 9.2054986 45.5127644, 9.2056874 45.5131028, 9.2057348 45.5131877, 9.2060683 45.5137846, 9.206246 45.5137359, 9.2053308 45.5121115))",9.2053308,45.5121115
1253,,"POLYGON ((9.1968169 45.5101496, 9.1967666 45.5100687, 9.1971261 45.5099676, 9.1972012 45.5099465, 9.1972472 45.5100293, 9.1968169 45.5101496))",9.1968169,45.5101496
1254,,"POLYGON ((9.2378168 45.4561674, 9.2376354 45.4561661, 9.2376344 45.4559126, 9.2377406 45.4559134, 9.2378423 45.4559512, 9.238527 45.4559531, 9.2385234 45.4562953, 9.2383629 45.4562974, 9.2381332 45.456209, 9.2381332 45.4561685, 9.2383051 45.456169, 9.2383553 45.4561692, 9.2383937 45.4561693, 9.2383942 45.4560737, 9.2383945 45.4560259, 9.238053 45.4560244, 9.2379539 45.456024, 9.2378212 45.4560234, 9.2378184 45.4561163, 9.2378173 45.4561499, 9.2378168 45.4561674))",9.2378168,45.4561674
1255,,"POLYGON ((9.2205914 45.4881318, 9.2205452 45.4880927, 9.2206827 45.4880128, 9.2204847 45.4878303, 9.220235 45.4879709, 9.2203452 45.4880579, 9.2204003 45.488101, 9.2204629 45.4881471, 9.2205097 45.4881813, 9.2205914 45.4881318))",9.2205914,45.4881318
1256,,"POLYGON ((9.1222353 45.4502215, 9.1227286 45.4503462, 9.12293 45.4499542, 9.1224366 45.4498295, 9.1222353 45.4502215))",9.1222353,45.4502215
1257,,"POLYGON ((9.1230719 45.4499905, 9.122874 45.45037, 9.1230397 45.4504128, 9.1233109 45.4504821, 9.1235088 45.4501026, 9.1232138 45.4500269, 9.1230719 45.4499905))",9.1230719,45.4499905
1258,,"POLYGON ((9.2388197 45.4430036, 9.2393169 45.4430995, 9.2394176 45.4431811, 9.2392148 45.4436703, 9.2391123 45.4439174, 9.2384933 45.4437986, 9.2385277 45.4437149, 9.2388197 45.4430036))",9.2388197,45.4430036
1259,,"POLYGON ((9.1426316 45.4836567, 9.1424443 45.4836955, 9.1426206 45.4841143, 9.1428078 45.4840756, 9.1426316 45.4836567))",9.1426316,45.4836567
1260,,"POLYGON ((9.2345536 45.5029033, 9.2344613 45.5029647, 9.2358726 45.5040354, 9.2359637 45.5039783, 9.2345536 45.5029033))",9.2345536,45.5029033
1261,,"POLYGON ((9.2481457 45.4313316, 9.2485686 45.4310825, 9.2482473 45.4308096, 9.2478188 45.4310598, 9.2478826 45.4311129, 9.248041 45.4312446, 9.2481457 45.4313316))",9.2481457,45.4313316
1262,,"POLYGON ((9.2380052 45.4558367, 9.2385566 45.4558407, 9.2385572 45.4558013, 9.2380058 45.4557972, 9.2380052 45.4558367))",9.2380052,45.4558367
1263,,"POLYGON ((9.1361247 45.4653665, 9.1361856 45.4653532, 9.1362798 45.4654153, 9.1362247 45.4654336, 9.1361247 45.4653665))",9.1361247,45.4653665
1264,,"POLYGON ((9.1359492 45.4652475, 9.1360014 45.4652342, 9.1361377 45.4653197, 9.1360768 45.465337, 9.1359492 45.4652475))",9.1359492,45.4652475
1265,,"POLYGON ((9.1362885 45.4654611, 9.1363364 45.4654489, 9.1366468 45.4656391, 9.136596 45.4656604, 9.1362885 45.4654611))",9.1362885,45.4654611
1266,,"POLYGON ((9.1368092 45.4657103, 9.1370746 45.4657011, 9.1370964 45.4656625, 9.1368281 45.4656716, 9.1368092 45.4657103))",9.1368092,45.4657103
1267,,"POLYGON ((9.1585837 45.4304378, 9.1586526 45.4304113, 9.1587305 45.4303814, 9.158791 45.4303581, 9.1584865 45.429968, 9.1582792 45.4300477, 9.1585837 45.4304378))",9.1585837,45.4304378
1268,,"POLYGON ((9.1587072 45.4295802, 9.1593876 45.4293166, 9.1593615 45.4292834, 9.159286 45.4291874, 9.1590958 45.429261, 9.1586055 45.4294509, 9.1586155 45.4294636, 9.1587072 45.4295802))",9.1587072,45.4295802
1269,,"POLYGON ((9.1541977 45.4317928, 9.1539637 45.4313591, 9.153749 45.4314162, 9.1539693 45.4318245, 9.153983 45.4318499, 9.1541977 45.4317928))",9.1541977,45.4317928
1270,,"POLYGON ((9.1911048 45.497937, 9.191308 45.4979798, 9.1907318 45.499322, 9.1905285 45.4992791, 9.1911048 45.497937))",9.1911048,45.497937
1271,,"POLYGON ((9.1884822 45.4945438, 9.1888786 45.4944397, 9.1888231 45.4943358, 9.1884241 45.4944406, 9.1884822 45.4945438))",9.1884822,45.4945438
1272,,"POLYGON ((9.1883798 45.4943576, 9.188499 45.4943263, 9.1882874 45.4939301, 9.1881613 45.4939627, 9.1883798 45.4943576))",9.1883798,45.4943576
1273,,"POLYGON ((9.21614 45.4626761, 9.2162025 45.4626767, 9.216208 45.4623751, 9.2161455 45.4623746, 9.21614 45.4626761))",9.21614,45.4626761
1274,,"POLYGON ((9.1974607 45.4377571, 9.1971752 45.4379628, 9.1969185 45.4377869, 9.1972024 45.4375793, 9.1974607 45.4377571))",9.1974607,45.4377571
1275,,"POLYGON ((9.2546566 45.4556953, 9.2548477 45.4556839, 9.2548497 45.4558322, 9.2548324 45.4558372, 9.2548182 45.455845, 9.254808 45.4558529, 9.2548019 45.4558636, 9.2547806 45.4559415, 9.2547516 45.4559376, 9.2547275 45.455929, 9.2547096 45.4559177, 9.2546989 45.4559075, 9.2546887 45.4558933, 9.2546827 45.4558725, 9.2546566 45.4556953))",9.2546566,45.4556953
1276,,"POLYGON ((9.2515862 45.4567106, 9.251904 45.4569327, 9.2522379 45.4565173, 9.2521977 45.4564888, 9.2521263 45.4564377, 9.2520391 45.4563783, 9.2515862 45.4567106))",9.2515862,45.4567106
1277,,"POLYGON ((9.2320494 45.5042878, 9.2321569 45.504296, 9.2323672 45.5042973, 9.2324283 45.5042982, 9.2324358 45.5046133, 9.2323723 45.5046078, 9.2321259 45.5045805, 9.2320527 45.5045704, 9.2320485 45.5043358, 9.2320487 45.5043244, 9.2320494 45.5042878))",9.2320494,45.5042878
1278,,"POLYGON ((9.2313663 45.5040935, 9.2319372 45.504175, 9.2319299 45.5042205, 9.2319232 45.5042677, 9.2315489 45.5042119, 9.2314649 45.5044917, 9.2313563 45.5044893, 9.2312671 45.5044789, 9.2313516 45.5041507, 9.2313663 45.5040935))",9.2313663,45.5040935
1279,,"POLYGON ((9.2340408 45.5047603, 9.234229 45.5047995, 9.2343493 45.5045009, 9.2341341 45.5044555, 9.2340524 45.5047187, 9.2340408 45.5047603))",9.2340408,45.5047603
1280,,"POLYGON ((9.235339 45.4163008, 9.2353926 45.4163008, 9.2354843 45.4163912, 9.2354707 45.4164186, 9.235339 45.4163008))",9.235339,45.4163008
1281,,"POLYGON ((9.2408877 45.4838426, 9.24146 45.4838986, 9.2414681 45.4838575, 9.2408959 45.4838016, 9.2408877 45.4838426))",9.2408877,45.4838426
1282,,"POLYGON ((9.1474135 45.5185285, 9.1475927 45.5185632, 9.1476273 45.5184755, 9.1474481 45.5184408, 9.1474135 45.5185285))",9.1474135,45.5185285
1283,,"POLYGON ((9.1473793 45.5186261, 9.1475594 45.5186556, 9.1475734 45.5186135, 9.1473933 45.518584, 9.1473793 45.5186261))",9.1473793,45.5186261
1284,,"POLYGON ((9.1470673 45.5184653, 9.147327 45.518511, 9.147357 45.5184271, 9.1470973 45.5183815, 9.1470673 45.5184653))",9.1470673,45.5184653
1285,,"POLYGON ((9.1473613 45.5186976, 9.1475414 45.5187271, 9.1475554 45.518685, 9.1473753 45.5186556, 9.1473613 45.5186976))",9.1473613,45.5186976
1286,,"POLYGON ((9.1468644 45.5187137, 9.1472357 45.5187783, 9.1472506 45.5187362, 9.1468794 45.5186716, 9.1468644 45.5187137))",9.1468644,45.5187137
1287,,"POLYGON ((9.1473272 45.5187951, 9.1475074 45.5188246, 9.1475214 45.5187825, 9.1473413 45.518753, 9.1473272 45.5187951))",9.1473272,45.5187951
1288,,"POLYGON ((9.1471766 45.5183293, 9.1473586 45.5183614, 9.1473728 45.518322, 9.1471908 45.5182899, 9.1471766 45.5183293))",9.1471766,45.5183293
1289,,"POLYGON ((9.1469986 45.5186279, 9.1472706 45.5186735, 9.1472836 45.5186355, 9.1470116 45.5185899, 9.1469986 45.5186279))",9.1469986,45.5186279
1290,,"POLYGON ((9.1000402 45.5232381, 9.1007198 45.5228381, 9.1013715 45.5233817, 9.1006919 45.5237817, 9.1000647 45.5232585, 9.1000402 45.5232381))",9.1000402,45.5232381
1291,,"POLYGON ((9.1007636 45.5245366, 9.1004541 45.5242625, 9.1006553 45.5241509, 9.1009649 45.524425, 9.1007636 45.5245366))",9.1007636,45.5245366
1292,Parcheggio bus EXPO 2015 Roserio,"POLYGON ((9.113581 45.5178212, 9.1135786 45.5175916, 9.1135731 45.5170552, 9.1135581 45.5169738, 9.1135273 45.5168992, 9.113449 45.5167987, 9.1134103 45.5167562, 9.1133789 45.5167054, 9.113834 45.5167082, 9.1145991 45.516713, 9.1146528 45.5167204, 9.1146959 45.516742, 9.1147171 45.5167685, 9.114732 45.516803, 9.1147655 45.516803, 9.1147683 45.5171224, 9.1147689 45.5171869, 9.1147699 45.5172973, 9.1147744 45.5178136, 9.113581 45.5178212))",9.113581,45.5178212
1293,,"POLYGON ((9.1810189 45.4551616, 9.1813254 45.45526, 9.1812881 45.4554214, 9.1810472 45.4553237, 9.1810155 45.4553214, 9.1809436 45.4553262, 9.1808282 45.4553338, 9.1807114 45.4553416, 9.1806984 45.4552538, 9.1806856 45.4551821, 9.1810189 45.4551616))",9.1810189,45.4551616
1294,,"POLYGON ((9.1052641 45.5123481, 9.1054716 45.5121185, 9.1054932 45.5120837, 9.1055087 45.5120478, 9.1055185 45.5120093, 9.1055217 45.5119724, 9.1055191 45.5119361, 9.1055099 45.5118979, 9.1054948 45.5118617, 9.1054729 45.5118255, 9.1055638 45.5117933, 9.1056002 45.5117805, 9.1056456 45.5117783, 9.105701 45.5117802, 9.1057781 45.5117989, 9.1058288 45.5118304, 9.1058509 45.5118682, 9.105934 45.511859, 9.1059497 45.511966, 9.1059469 45.5120502, 9.1059306 45.5121364, 9.1058939 45.5122212, 9.1058511 45.5122825, 9.1057905 45.5123569, 9.1056982 45.5124393, 9.1056449 45.5124026, 9.1056051 45.5124245, 9.1055308 45.5124378, 9.1054425 45.5124233, 9.1053537 45.5123859, 9.1052641 45.5123481))",9.1052641,45.5123481
1295,EXPO 2015 parcheggio NCC PL2,"POLYGON ((9.1063449 45.5089082, 9.1062599 45.5089214, 9.1062247 45.508919, 9.1061886 45.5089124, 9.106089 45.5088035, 9.1060796 45.5087746, 9.1060924 45.5087487, 9.1061697 45.5086886, 9.1063262 45.5086182, 9.1068675 45.5083749, 9.106984 45.5083225, 9.1070681 45.5083249, 9.1071128 45.5083394, 9.1072055 45.5084477, 9.1072047 45.5084956, 9.1071575 45.5085413, 9.1063449 45.5089082))",9.1063449,45.5089082
1296,,"POLYGON ((9.1270443 45.4753078, 9.1261634 45.4747471, 9.1260124 45.474651, 9.1259094 45.4747544, 9.1261062 45.4748736, 9.1260177 45.4749568, 9.1268096 45.4754769, 9.1270443 45.4753078))",9.1270443,45.4753078
1297,,"POLYGON ((9.1295198 45.4704599, 9.1294991 45.4704766, 9.1300563 45.470841, 9.130082 45.4708251, 9.1295198 45.4704599))",9.1295198,45.4704599
1298,,"POLYGON ((9.1274727 45.4745007, 9.1282675 45.4738952, 9.1287581 45.4742257, 9.1279499 45.4748039, 9.1274727 45.4745007))",9.1274727,45.4745007
1299,,"POLYGON ((9.1291132 45.4730472, 9.1294121 45.4732473, 9.1294861 45.4731918, 9.1291829 45.4729888, 9.1291132 45.4730472))",9.1291132,45.4730472
1300,,"POLYGON ((9.1291842 45.47167, 9.1286396 45.4720918, 9.1286925 45.4721275, 9.1292391 45.4717071, 9.1291842 45.47167))",9.1291842,45.47167
1301,,"POLYGON ((9.1297709 45.4704412, 9.1297875 45.4704247, 9.1302536 45.4707263, 9.1302335 45.4707414, 9.1297709 45.4704412))",9.1297709,45.4704412
1302,,"POLYGON ((9.1289723 45.4731601, 9.12917 45.4732886, 9.1292648 45.4732241, 9.1290535 45.4730911, 9.1289723 45.4731601))",9.1289723,45.4731601
1303,,"POLYGON ((9.1285563 45.4721536, 9.1286102 45.472188, 9.1274095 45.4731303, 9.1273474 45.4730936, 9.1285563 45.4721536))",9.1285563,45.4721536
1304,,"POLYGON ((9.130159 45.4707537, 9.1297469 45.4704904, 9.1297448 45.4704632, 9.1301777 45.4707404, 9.130159 45.4707537))",9.130159,45.4707537
1305,,"POLYGON ((9.1292636 45.4716164, 9.1299923 45.4710545, 9.1300403 45.4710834, 9.1293135 45.4716439, 9.1292636 45.4716164))",9.1292636,45.4716164
1306,,"POLYGON ((9.104049 45.5063937, 9.1042826 45.5063693, 9.1041501 45.5057722, 9.1039266 45.5057974, 9.1039324 45.5058416, 9.1039388 45.5058889, 9.1040406 45.506355, 9.104049 45.5063937))",9.104049,45.5063937
1307,,"POLYGON ((9.176658 45.4167371, 9.1767234 45.4172248, 9.1764497 45.4174145, 9.1763141 45.4175085, 9.1763475 45.4177532, 9.1765058 45.4178707, 9.1762088 45.4180703, 9.175966 45.4164297, 9.1759533 45.4163438, 9.1761035 45.416331, 9.176658 45.4167371))",9.176658,45.4167371
1308,,"POLYGON ((9.1760998 45.4161698, 9.176394 45.4159592, 9.1759831 45.41567, 9.1758799 45.4157442, 9.1759159 45.4160374, 9.1760998 45.4161698))",9.1760998,45.4161698
1309,,"POLYGON ((9.0968045 45.5235544, 9.0967475 45.5235057, 9.0967423 45.5234791, 9.0967672 45.5234442, 9.098029 45.5226994, 9.0980237 45.5225953, 9.0980338 45.5225714, 9.0980484 45.522521, 9.0981449 45.522538, 9.0982605 45.5222159, 9.09902 45.5223492, 9.0990549 45.5223743, 9.0989921 45.5224103, 9.0989614 45.5224279, 9.0989299 45.5224109, 9.0988911 45.5224022, 9.0988472 45.522404, 9.0988075 45.5224171, 9.0987741 45.5224437, 9.0987645 45.5224709, 9.0987654 45.5224996, 9.0987775 45.5225261, 9.0987246 45.522549, 9.0986743 45.5225708, 9.0986496 45.522579, 9.098394 45.5226645, 9.098183 45.5227464, 9.0981454 45.5226918, 9.098099 45.5227613, 9.0981194 45.5227821, 9.0980284 45.5228356, 9.0979711 45.5228692, 9.0979098 45.5229052, 9.096937 45.5234766, 9.0968609 45.5235213, 9.0968045 45.5235544))",9.0968045,45.5235544
1310,,"POLYGON ((9.2230872 45.4765839, 9.2228384 45.4765838, 9.2228359 45.4762493, 9.2228355 45.4761963, 9.2228705 45.4761846, 9.2230519 45.4762587, 9.2230573 45.47635, 9.2230194 45.4763961, 9.2230211 45.4764637, 9.2230887 45.4764651, 9.2230872 45.4765839))",9.2230872,45.4765839
1311,,"POLYGON ((9.1995827 45.4789578, 9.1996327 45.4789546, 9.2000273 45.4793872, 9.1999784 45.4794035, 9.1995827 45.4789578))",9.1995827,45.4789578
1312,,"POLYGON ((9.181813 45.4904188, 9.1820407 45.4903681, 9.1820584 45.4904071, 9.1818306 45.4904578, 9.181813 45.4904188))",9.181813,45.4904188
1313,,"POLYGON ((9.1994727 45.479084, 9.2000073 45.4796591, 9.2000373 45.4796264, 9.1995005 45.4790559, 9.1994727 45.479084))",9.1994727,45.479084
1314,,"POLYGON ((9.1667105 45.48322, 9.1666634 45.4832302, 9.1664478 45.4827408, 9.1664949 45.4827306, 9.1667105 45.48322))",9.1667105,45.48322
1315,,"POLYGON ((9.166768 45.4834728, 9.1668186 45.4834622, 9.1667293 45.4832518, 9.1666787 45.4832623, 9.166768 45.4834728))",9.166768,45.4834728
1316,,"POLYGON ((9.1665627 45.4827106, 9.16689 45.4834621, 9.1669541 45.4834483, 9.1667407 45.4829583, 9.1666988 45.4829673, 9.166585 45.4827059, 9.1665627 45.4827106))",9.1665627,45.4827106
1317,,"POLYGON ((9.1735757 45.4680646, 9.1736636 45.4681192, 9.1737046 45.4680868, 9.1736168 45.4680321, 9.1735757 45.4680646))",9.1735757,45.4680646
1318,,"POLYGON ((9.1737145 45.4681549, 9.1738581 45.4682396, 9.1738906 45.4682125, 9.1737469 45.4681279, 9.1737145 45.4681549))",9.1737145,45.4681549
1319,,"POLYGON ((9.2279147 45.5173463, 9.2281416 45.5173229, 9.2280207 45.5168864, 9.2278032 45.5169111, 9.2279147 45.5173463))",9.2279147,45.5173463
1320,,"POLYGON ((9.0965109 45.4576364, 9.0964549 45.4576198, 9.0967118 45.4571803, 9.0965124 45.4571223, 9.0967322 45.4567519, 9.0970503 45.4568462, 9.0975933 45.4570069, 9.0974385 45.4572602, 9.0973695 45.4573731, 9.0971022 45.4572965, 9.0968804 45.4576668, 9.0968401 45.4577341, 9.0967692 45.457713, 9.0966797 45.4576865, 9.0965836 45.457658, 9.0965109 45.4576364))",9.0965109,45.4576364
1321,,"POLYGON ((9.1900134 45.4970077, 9.1909835 45.4972102, 9.1909992 45.4971731, 9.1900291 45.4969706, 9.1900134 45.4970077))",9.1900134,45.4970077
1322,,"POLYGON ((9.2101413 45.4817662, 9.2099442 45.4818668, 9.2099 45.4818918, 9.2098534 45.4818458, 9.2099228 45.4818162, 9.2097337 45.4816319, 9.2096677 45.4816652, 9.209654 45.4816514, 9.2096209 45.4816195, 9.2097348 45.4815622, 9.2098716 45.4814933, 9.2099257 45.4815481, 9.2101413 45.4817662))",9.2101413,45.4817662
1323,,"POLYGON ((9.1591827 45.4487815, 9.1591471 45.4488967, 9.1591164 45.4489835, 9.1590447 45.448972, 9.159013 45.4490607, 9.1590313 45.4490656, 9.159005 45.44914, 9.1589806 45.4492089, 9.1584179 45.4491109, 9.1584698 45.4489645, 9.1586051 45.4485819, 9.1586671 45.4485927, 9.1590891 45.448678, 9.1592098 45.4487011, 9.1591827 45.4487815))",9.1591827,45.4487815
1324,,"POLYGON ((9.2752234 45.4817316, 9.2753251 45.4817273, 9.2754658 45.4817213, 9.2755756 45.4817213, 9.2755408 45.4813141, 9.2754361 45.4813186, 9.2753867 45.4813207, 9.2752955 45.4813245, 9.2752564 45.4813262, 9.2751886 45.4813291, 9.2752057 45.4815274, 9.2752234 45.4817316))",9.2752234,45.4817316
1325,,"POLYGON ((9.2735772 45.4799399, 9.2746379 45.4799454, 9.2746392 45.4798154, 9.274592 45.4798151, 9.273613 45.4798099, 9.2735786 45.4798097, 9.2735772 45.4799399))",9.2735772,45.4799399
1326,solo espositori,"POLYGON ((9.2755569 45.4689106, 9.2755837 45.4685081, 9.274914 45.4685162, 9.2749544 45.468913, 9.2750556 45.4689177, 9.2754465 45.4689144, 9.2755569 45.4689106))",9.2755569,45.4689106
1327,Parcheggio Parco esposizioni di Novegro,"POLYGON ((9.2764793 45.4711535, 9.2769375 45.471132, 9.2768313 45.4699886, 9.276419 45.4700062, 9.2764544 45.4703508, 9.2757441 45.4703923, 9.2757559 45.4704878, 9.2758435 45.4704837, 9.2758752 45.4708358, 9.2764504 45.4708074, 9.2764769 45.471113, 9.2764793 45.4711535))",9.2764793,45.4711535
